Spoofing;alertcenter.v1beta1.json;https://github.com/googleapis/discovery-artifact-manager/blob/21e590294930a32ed2034c3ef6bb43564ce8f73e/discoveries/alertcenter.v1beta1.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Spoofing;networkmanagement.v1.json;https://github.com/googleapis/discovery-artifact-manager/blob/cb3a93ea45188cba6053da9f9aacb5a467aaddbc/discoveries/networkmanagement.v1.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Spoofing;networkmanagement.v1beta1.json;https://github.com/googleapis/discovery-artifact-manager/blob/b244b6cc87a975d6bae49bcdf38bacd4ea391932/discoveries/networkmanagement.v1beta1.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Phishing;alertcenter.v1beta1.json;https://github.com/googleapis/discovery-artifact-manager/blob/21e590294930a32ed2034c3ef6bb43564ce8f73e/discoveries/alertcenter.v1beta1.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Phishing;unicode.json;https://github.com/googleapis/discovery-artifact-manager/blob/2539dde98dc4528992e26bc98e6a54689c5d7926/google-api-client-generator/src/googleapis/codegen/testdata/unicode.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Phishing;osconfig.v1.json;https://github.com/googleapis/discovery-artifact-manager/blob/5ea6f145760ab7c0cea79c02837623e05f435223/discoveries/osconfig.v1.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Phishing;osconfig.v1beta.json;https://github.com/googleapis/discovery-artifact-manager/blob/2ff152945d74eb011ee3c7e9989960fb8d89d0f2/discoveries/osconfig.v1beta.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Hijacking;websecurityscanner.v1.json;https://github.com/googleapis/discovery-artifact-manager/blob/951f19582082eb5d2913500bd0a526e0f5decf9c/discoveries/websecurityscanner.v1.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Overlay;sheets.v4.json;https://github.com/googleapis/discovery-artifact-manager/blob/2539dde98dc4528992e26bc98e6a54689c5d7926/toolkit/src/test/java/com/google/api/codegen/testsrc/discoveries/sheets.v4.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Overlay;sheets.v4.json;https://github.com/googleapis/discovery-artifact-manager/blob/2514b44f3c8516fdf5a9fd567c54800905d98923/discoveries/sheets.v4.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Monitoring;java_cloudmonitoring.v2beta2.json.baseline;https://github.com/googleapis/discovery-artifact-manager/blob/2539dde98dc4528992e26bc98e6a54689c5d7926/toolkit/src/test/java/com/google/api/codegen/testdata/discoveries/java/java_cloudmonitoring.v2beta2.json.baseline;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Monitoring;csharp_cloudmonitoring.v2beta2.json.baseline;https://github.com/googleapis/discovery-artifact-manager/blob/2539dde98dc4528992e26bc98e6a54689c5d7926/toolkit/src/test/java/com/google/api/codegen/testdata/discoveries/csharp/csharp_cloudmonitoring.v2beta2.json.baseline;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Monitoring;php_cloudmonitoring.v2beta2.json.baseline;https://github.com/googleapis/discovery-artifact-manager/blob/2539dde98dc4528992e26bc98e6a54689c5d7926/toolkit/src/test/java/com/google/api/codegen/testdata/discoveries/php/php_cloudmonitoring.v2beta2.json.baseline;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Monitoring;ruby_cloudmonitoring.v2beta2.json.baseline;https://github.com/googleapis/discovery-artifact-manager/blob/2539dde98dc4528992e26bc98e6a54689c5d7926/toolkit/src/test/java/com/google/api/codegen/testdata/discoveries/ruby/ruby_cloudmonitoring.v2beta2.json.baseline;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Splitting;dataflow.v1b3.json;https://github.com/googleapis/discovery-artifact-manager/blob/68600724803fe95fe83e1fc150b0f7cd8fe9d89d/discoveries/dataflow.v1b3.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Splitting;appengine.v1beta5.json;https://github.com/googleapis/discovery-artifact-manager/blob/2539dde98dc4528992e26bc98e6a54689c5d7926/toolkit/src/test/java/com/google/api/codegen/testsrc/discoveries/appengine.v1beta5.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Splitting;appengine.v1beta4.json;https://github.com/googleapis/discovery-artifact-manager/blob/1b24cf685de4a6efd23aa146c8eb8ef01f3756dd/discoveries/appengine.v1beta4.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Splitting;appengine.v1beta5.json;https://github.com/googleapis/discovery-artifact-manager/blob/1b24cf685de4a6efd23aa146c8eb8ef01f3756dd/discoveries/appengine.v1beta5.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Splitting;appengine.v1.json;https://github.com/googleapis/discovery-artifact-manager/blob/9370ea182abe142585a9e111c98f9fffef28a94f/discoveries/appengine.v1.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Splitting;appengine.v1beta.json;https://github.com/googleapis/discovery-artifact-manager/blob/9370ea182abe142585a9e111c98f9fffef28a94f/discoveries/appengine.v1beta.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Splitting;toolresults.v1beta3.json;https://github.com/googleapis/discovery-artifact-manager/blob/2514b44f3c8516fdf5a9fd567c54800905d98923/discoveries/toolresults.v1beta3.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Bypass;iap.v1.json;https://github.com/googleapis/discovery-artifact-manager/blob/ec8726bd25e81280e7245f31c7f731f2b3daf063/discoveries/iap.v1.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Bypass;osconfig.v1.json;https://github.com/googleapis/discovery-artifact-manager/blob/5ea6f145760ab7c0cea79c02837623e05f435223/discoveries/osconfig.v1.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
Bypass;osconfig.v1beta.json;https://github.com/googleapis/discovery-artifact-manager/blob/2ff152945d74eb011ee3c7e9989960fb8d89d0f2/discoveries/osconfig.v1beta.json;discovery-artifact-manager;https://github.com/googleapis/discovery-artifact-manager
